accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,timestamp_s,label
-10.7479,-6.6417,-8.04,477.9809,-449.4156,-24.2317,232.06621875,FALL
-3.5411,-2.7941,-25.2189,35.3404,-332.1635,-23.5603,232.086609375,FALL
-7.621,-8.9474,-12.4718,-237.495,-0.8545,-59.9384,232.107,FALL
-13.2236,-10.9083,-1.5946,107.9745,240.4248,-38.8195,232.127390625,FALL
-8.9019,-9.5532,1.5395,140.08,224.25,-25.9407,232.14778125,FALL
-9.5101,-13.5253,0.3663,129.8868,67.7511,-107.242,232.168171875,FALL
-8.2602,-12.6154,-1.1085,188.6044,-61.6474,-181.0968,232.1885625,FALL
-7.7814,-10.724,-2.6936,184.3928,-95.4619,-270.0888,232.208953125,FALL
-4.8819,-5.6553,-4.9897,150.5783,-96.1333,-372.3869,232.22934375,FALL
,,,,,,232.249734375,FALL
-3.522,-0.1245,-3.7782,191.5342,-55.1164,-421.9489,232.249734375,FALL
-0.0886,0.0479,-2.4398,186.4071,9.2776,-261.6047,232.270125,FALL
0.2729,-3.6776,0.3663,147.1603,52.6139,-76.2352,232.290515625,FALL
-1.02,-7.5252,2.83,103.3967,85.818,45.6557,232.31090625,FALL
-0.7781,-10.135,3.4861,109.2563,57.9852,44.8012,232.331296875,FALL
-0.7231,-10.2834,4.008,73.5496,13.6113,-43.5194,232.3516875,FALL
-1.02,-11.1166,4.6305,61.2201,16.7852,-81.2403,232.372078125,FALL
-0.7087,-10.9466,4.6569,98.2086,9.7049,-73.0003,232.39246875,FALL
0.3256,-8.6433,4.451,128.1167,-17.0904,-105.1668,232.412859375,FALL
0.6345,-7.2116,4.767,47.2427,3.1739,-165.0441,232.43325,FALL
0.9721,-7.099,5.4613,-1.9532,40.2234,-169.1336,232.453640625,FALL
1.1947,-5.6649,5.7894,13.9775,45.0453,-146.794,232.47403125,FALL
1.8915,-5.5811,4.8867,6.592,29.4198,-132.9997,232.494421875,FALL
2.2841,-4.5683,3.6417,31.9224,-3.8453,-101.6266,232.514828125,FALL
2.1477,-4.8891,2.3847,85.696,-32.0444,-47.6699,232.53521875,FALL
,,,,,,232.545421875,FALL
3.5124,-4.9585,2.8205,44.557,-8.7893,-31.6782,232.555609375,FALL
2.9138,-5.7941,3.2849,-33.9366,26.9784,-49.8062,232.576,FALL
3.0551,-6.5986,4.5036,8.6062,45.1064,-13.245,232.596390625,FALL
1.2498,-8.7463,5.3608,7.6907,75.808,35.0963,232.616796875,FALL
1.2881,-10.4773,6.929,8.3621,98.1475,68.8498,232.6371875,FALL
0.4573,-11.447,7.5444,-43.8246,95.8281,44.2518,232.657578125,FALL
0.1389,-11.6458,7.5491,-36.1339,53.3464,0.9156,232.67796875,FALL
-0.3831,-11.5955,7.099,-4.5167,0.9156,-16.3579,232.698359375,FALL
-0.668,-11.6817,5.5547,16.1138,-46.6323,-22.0344,232.71875,FALL
-0.1939,-10.0991,4.4174,91.7997,-101.8097,-21.1798,232.739140625,FALL
0.1844,-10.3959,2.8157,92.7152,-139.5917,-24.1096,232.759546875,FALL
-0.2538,-11.1573,2.3703,114.0782,-144.2915,-1.2207,232.7799375,FALL
0.4142,-12.6513,1.4198,113.5899,-131.5958,3.6622,232.800328125,FALL
2.605,-10.4103,1.0678,120.365,-109.3173,-48.2192,232.82071875,MOTION
3.17,-8.6481,0.7997,,,,232.841109375,MOTION
,,,61.3422,-40.9558,-131.2906,232.841109375,MOTION
3.7686,-5.9785,2.8636,10.7425,50.5387,-191.9004,232.861515625,MOTION
4.1134,-4.0391,5.0208,-16.2358,114.8106,-207.709,232.88190625,MOTION
4.3552,-2.8324,7.0487,-5.7375,138.7982,-183.4773,232.902296875,MOTION
5.2028,-2.2482,8.933,-30.2133,160.1611,-174.6269,232.9226875,MOTION
4.7646,-1.324,10.0607,-61.4032,157.0482,-170.2933,232.94309375,MOTION
4.3743,-0.419,10.3504,-31.312,112.4912,-132.8776,232.963484375,MOTION
4.8484,-0.407,9.5891,-13.3061,39.7961,-72.6951,232.983875,MOTION
5.0591,-2.3248,7.7886,4.5778,-27.3446,5.7985,233.00428125,MOTION
4.8747,-4.6018,6.352,31.8003,-53.9567,63.1123,233.024671875,MOTION
5.095,-4.858,5.8803,11.597,-44.8012,62.4409,233.0450625,MOTION
4.7598,-6.6681,5.6361,-43.7635,-23.1941,32.7769,233.065453125,MOTION
4.2283,-7.281,6.4669,-32.2886,-10.4984,51.2101,233.08584375,MOTION
3.2059,-8.2746,5.9354,-20.2643,-13.3061,47.1206,233.106234375,MOTION
3.7087,-6.9578,4.4821,-40.8948,-27.0394,-9.5218,233.126625,MOTION
,,,,,,233.147015625,MOTION
4.8269,-4.6832,3.6177,-37.1715,-35.9508,-48.8296,233.147015625,MOTION
4.767,-5.2674,3.522,-40.8948,-12.9398,-33.8755,233.167421875,MOTION
4.5515,-6.1533,4.4605,-37.5988,14.7099,1.0376,233.1878125,MOTION
4.415,-6.1796,4.6808,-39.613,21.424,-2.6246,233.208203125,MOTION
4.6377,-5.8372,4.5802,-46.3271,17.0293,-27.3446,233.22859375,MOTION
4.8963,-6.4885,4.9897,-22.6447,15.2593,-11.9633,233.249,MOTION
4.9514,-7.7048,5.6265,-6.2258,20.8747,11.6581,233.269390625,MOTION
4.7071,-8.0711,7.0871,-17.9449,41.5662,3.7843,233.28978125,MOTION
4.1182,-7.7934,8.6266,-46.4492,62.1357,-25.6966,233.310171875,MOTION
4.2235,-7.2259,9.0767,-30.5185,32.2275,-50.2945,233.330578125,MOTION
4.5156,-5.696,7.9322,-12.6957,-23.1941,-55.1164,233.35096875,MOTION
4.9561,-5.0591,5.2099,31.6782,-86.5505,-38.5754,233.371359375,MOTION
5.423,-4.8915,2.8348,51.2101,-121.5247,-21.363,233.39175,MOTION
6.0982,-4.8939,1.8053,23.133,-101.6266,-9.949,233.412140625,MOTION
6.3568,-4.9585,1.6832,-3.296,-53.2243,-1.587,233.432546875,MOTION
,,,,,,233.442734375,MOTION
6.2754,-5.5523,2.8995,-32.4717,-0.6714,-3.9064,233.4529375,MOTION
5.7295,-6.1413,4.5755,-41.8714,38.8806,-1.5259,233.473328125,MOTION
5.3967,-6.4909,6.1054,-28.3822,55.4827,6.653,233.49371875,MOTION
5.0663,-7.0176,6.7806,-25.9407,48.0361,2.7467,233.514109375,MOTION
4.9705,-6.6321,6.8452,-15.9307,20.4474,-5.9816,233.534515625,MOTION
5.2315,-5.7415,5.8181,5.3102,-15.5644,-10.6815,233.55490625,MOTION
5.7582,-5.8253,4.5874,15.7476,-39.6741,-2.3804,233.575296875,MOTION
5.5164,-6.9985,3.771,34.9132,-46.6323,26.9173,233.5956875,MOTION
5.0998,-8.3943,3.6297,32.4717,-34.8521,39.613,233.61609375,MOTION
4.8364,-8.1142,4.1205,4.0284,-10.2542,21.485,233.636484375,MOTION
4.8293,-7.9753,4.6832,-12.2684,7.9958,3.296,233.656875,MOTION
4.5898,-7.8125,5.119,-14.9541,15.5644,-4.3947,233.677265625,MOTION
4.5755,-8.4039,5.5547,-4.1505,15.0761,5.3713,233.69765625,MOTION
4.6257,-9.3257,5.4901,10.8646,7.8127,15.8086,233.718046875,MOTION
4.8939,-9.3305,5.5787,,,,233.7384375,MOTION
,,,19.2877,0.7935,11.8412,233.7384375,MOTION
5.0615,-8.8253,5.9929,12.4516,5.3102,-5.3102,233.75884375,MOTION
5.0064,-8.5547,6.5005,-12.6957,18.128,-26.1849,233.779234375,MOTION
5.4973,-7.7024,6.759,-16.6021,16.9683,-31.7392,233.799625,MOTION
5.5212,-7.8197,6.5579,-15.7476,6.8361,-24.5979,233.82003125,MOTION
5.6242,-8.7032,6.2515,-0.3052,-6.1037,-1.648,233.840421875,MOTION
5.5523,-8.854,5.8301,20.2643,-16.1748,14.9541,233.8608125,MOTION
5.6409,-9.4215,6.4286,9.5828,-9.7659,7.4465,233.88121875,MOTION
4.7455,-8.4255,6.9626,-26.368,4.883,-21.7902,233.901609375,MOTION
5.5356,-6.5292,6.8907,-36.4391,2.5025,-69.8874,233.922015625,MOTION
5.8803,-4.6257,6.1222,-37.4157,-15.3203,-103.0915,233.94240625,MOTION
6.4669,-2.49,5.0591,-5.3713,-46.5712,-109.1952,233.962796875,MOTION
7.7479,-0.9697,3.5028,-6.1037,-72.573,-104.7395,233.983203125,MOTION
6.6824,-1.2402,2.6002,-39.9182,-67.7511,-87.8323,234.00359375,MOTION
7.8269,-0.328,2.3584,-15.7476,-46.0829,-32.5327,234.023984375,MOTION
,,,,,,234.044375,MOTION
7.6186,-4.3959,2.8324,6.9582,-11.7191,35.2794,234.044375,MOTION
6.3185,-3.1557,3.1197,-12.4516,7.2024,41.261,234.06478125,MOTION
6.7662,-3.9122,3.7925,-25.6966,24.1096,26.1849,234.085171875,MOTION
5.9809,-4.2881,4.166,-34.7911,29.5419,12.3905,234.105578125,MOTION
6.1126,-2.5212,3.6776,-11.536,9.827,-11.597,234.12596875,MOTION
5.6242,-1.257,2.9833,20.0201,-18.9825,-8.0569,234.146359375,MOTION
5.6409,-3.4932,2.7199,7.0803,-17.3956,22.2175,234.16675,MOTION
5.8636,-3.6082,2.842,20.5695,-3.9674,57.3138,234.187140625,MOTION
5.7199,-4.597,2.8899,53.6515,-5.9816,84.2311,234.207546875,MOTION
5.5667,-5.1812,3.0838,48.6465,1.709,107.9134,234.2279375,MOTION
5.6696,-5.4781,3.3592,33.4483,8.6673,118.656,234.248328125,MOTION
4.9298,-5.8468,3.5962,4.8219,20.3864,123.2948,234.268734375,MOTION
4.0559,-5.8971,4.3624,-11.1087,33.8145,141.3617,234.289125,MOTION
3.3448,-6.3065,5.1261,-20.3864,39.1247,163.5792,234.309515625,MOTION
2.3081,-8.7583,5.2339,-3.5401,24.5979,177.6177,234.32990625,MOTION
,,,,,,234.340109375,MOTION
2.2458,-8.1334,6.1605,81.0572,-3.7843,176.0918,234.3503125,MOTION
1.8244,-7.3049,5.9546,60.2435,-35.6456,124.2103,234.370703125,MOTION
1.3767,-6.4981,5.083,71.7795,-66.6524,83.6818,234.39109375,MOTION
1.4845,-6.2323,4.7143,109.8056,-87.5271,84.048,234.4115,MOTION
1.6928,-6.9218,4.6569,143.437,-97.1099,99.6124,234.431890625,MOTION
1.6712,-6.6872,3.929,155.5834,-106.4486,93.8139,234.45228125,MOTION
2.3153,-6.7303,3.4597,162.0533,-107.12,82.7662,234.472671875,MOTION
3.0766,-6.1509,2.9976,164.7389,-91.8607,75.6859,234.4930625,MOTION
3.1078,-6.1868,3.4669,139.1034,-47.3037,64.6992,234.51346875,MOTION
2.3488,-7.2044,4.5372,72.9392,21.5461,53.8347,234.533859375,MOTION
1.8867,-7.5563,6.2299,37.7819,73.0003,43.7025,234.55425,MOTION
1.6185,-8.1238,7.5013,20.8136,109.1342,31.6172,234.574640625,MOTION
1.3145,-7.1373,8.0256,7.7517,118.2897,2.5025,234.59503125,MOTION
0.9266,-5.6505,8.1501,-4.2726,114.1392,-25.6966,234.615421875,MOTION
-0.0814,-5.4206,8.8564,,,,234.635828125,MOTION
,,,-33.3872,125.7973,-24.781,234.635828125,MOTION
-1.0032,-6.9434,9.9913,-47.6089,135.258,6.592,234.65621875,MOTION
-1.2211,-7.7598,10.5971,-9.4607,111.7588,40.8948,234.676609375,MOTION
-1.4174,-8.0759,10.4414,27.955,62.5629,47.792,234.697,MOTION
-1.2618,-8.2243,10.0895,45.5947,23.2551,37.7209,234.717390625,MOTION
-0.996,-7.858,9.965,42.7259,7.6296,23.4993,234.737796875,MOTION
-0.929,-7.2403,9.8309,18.3721,7.8738,5.6154,234.7581875,MOTION
-0.8021,-6.4885,9.5939,1.7701,5.1271,-6.8361,234.778578125,MOTION
-0.7997,-6.1102,9.0647,3.9674,-7.7517,-7.5076,234.79896875,MOTION
-0.5387,-5.8013,8.3704,17.5787,-26.6121,2.6246,234.819359375,MOTION
-0.2777,-5.8109,7.5276,34.3028,-43.0921,16.3579,234.83975,MOTION
-0.2897,-6.2251,6.941,39.491,-45.3505,27.4667,234.86015625,MOTION
-0.2969,-7.3145,7.178,32.2886,-29.1757,32.7769,234.880546875,NO MOTION
-0.34,-7.7287,7.4917,18.9215,-7.0193,21.485,234.9009375,NO MOTION
-0.4597,-7.3361,7.8365,-4.3947,15.0151,-6.7751,234.921328125,NO MOTION
,,,,,,234.94171875,NO MOTION
-0.3903,-6.4502,8.0926,-24.2927,31.7392,-31.8613,234.94171875,NO MOTION
-0.237,-5.8564,8.4422,-32.2886,39.1858,-40.6507,234.962125,NO MOTION
-0.158,-5.6337,8.7295,-29.664,35.2794,-35.4625,234.982515625,NO MOTION
0.0455,-5.4566,8.7152,-14.0385,18.7384,-24.1096,235.00290625,NO MOTION
0.1796,-5.3608,8.3584,4.0895,-1.0376,-11.9633,235.023296875,NO MOTION
0.3017,-5.5595,8.0879,16.2969,-11.7191,0.1831,235.0436875,NO MOTION
0.2945,-5.921,8.028,17.8228,-12.5736,6.8361,235.064078125,NO MOTION
0.3208,-5.9378,7.8197,13.0619,-9.949,4.2726,235.08446875,NO MOTION
0.3687,-5.7463,7.676,7.4465,-6.2258,-1.709,235.104875,NO MOTION
0.2466,-5.9809,7.8532,-1.4649,2.8077,-3.7233,235.125265625,NO MOTION
0.1413,-6.0862,8.107,-7.3855,9.827,-4.6388,235.14565625,NO MOTION
0.0383,-6.0192,8.1836,-10.5594,10.8646,-7.4465,235.166046875,NO MOTION
0.0311,-5.9617,8.1741,-9.2166,7.8127,-7.0193,235.1864375,NO MOTION
0.0479,-5.8109,8.0088,-5.3713,2.6246,-5.1881,235.20684375,NO MOTION
0.0766,-5.9761,8.0112,-4.944,0.2441,-1.8921,235.227234375,NO MOTION
,,,,,,235.237421875,NO MOTION
0.0551,-6.206,7.9945,-4.5167,-1.2818,0.3662,235.247625,NO MOTION
0.0527,-6.1533,7.87,0.0,-5.7985,0.1831,235.268015625,NO MOTION
0.2586,-5.9067,7.6832,5.6764,-11.1087,-0.3052,235.288421875,NO MOTION
0.261,-5.8995,7.4821,7.5076,-11.9633,0.9766,235.3088125,NO MOTION
0.3448,-6.0216,7.5108,6.531,-8.4841,2.9298,235.329203125,NO MOTION
0.3711,-6.0264,7.4223,3.1129,-4.6388,1.0987,235.34959375,NO MOTION
0.4908,-5.8779,7.4342,-1.4039,0.1831,-3.235,235.369984375,NO MOTION
0.3184,-5.9282,7.5875,-9.3997,8.3621,-6.2868,235.390390625,NO MOTION
0.2897,-5.9833,7.8867,-11.9022,13.0619,-7.2634,235.41078125,NO MOTION
0.2275,-5.7965,7.9873,-9.827,10.8036,-8.179,235.431171875,NO MOTION
0.1987,-5.6265,7.9418,-5.1881,4.5167,-6.653,235.4515625,NO MOTION
0.237,-5.7271,7.8221,2.0753,-1.7701,-0.3662,235.471953125,NO MOTION
0.2346,-5.9929,7.8221,7.3244,-5.4323,4.8219,235.492359375,NO MOTION
0.2131,-6.1772,7.7694,7.0803,-5.7375,4.5167,235.51275,NO MOTION
0.2634,-6.0408,7.676,,,,235.533140625,NO MOTION
,,,3.9064,-3.9674,0.7935,235.533140625,NO MOTION
0.3496,-5.7989,7.5539,0.4273,-2.1363,-2.7467,235.55353125,NO MOTION
0.2442,-5.8229,7.7,-0.7324,1.4039,-1.709,235.573921875,NO MOTION
,,,,,,235.584125,NO MOTION
0.1556,-6.1102,7.9514,-3.1129,5.7375,0.6714,235.594328125,NO MOTION
0.1006,-6.036,7.925,-3.9064,4.883,-1.5259,235.61471875,NO MOTION
0.1844,-5.763,7.8053,-1.3428,0.1831,-4.0284,235.635109375,NO MOTION
0.2873,-5.6649,7.6282,4.2116,-4.5778,-0.9156,235.6555,NO MOTION
0.261,-5.8684,7.5132,7.6296,-6.531,3.5401,235.675890625,NO MOTION
0.3136,-6.1653,7.6018,8.4841,-5.005,6.7141,235.696296875,NO MOTION
0.2442,-6.2251,7.6808,3.9064,-0.9766,3.1739,235.7166875,NO MOTION
0.2131,-6.091,7.7838,-0.4273,2.3804,-2.1973,235.737078125,NO MOTION
,,,,,,235.74728125,NO MOTION
0.2251,-6.0312,7.9538,-0.8545,3.9064,-3.296,235.75746875,NO MOTION
,,,,,,235.767671875,NO MOTION
0.2155,-5.8779,8.0687,-0.9766,3.1129,-3.9064,235.777859375,NO MOTION
,,,,,,235.7880625,NO MOTION
0.2227,-5.8971,8.1262,0.1831,0.7324,-3.4181,235.79825,NO MOTION
,,,,,,235.808453125,NO MOTION
0.3352,-5.8348,8.0136,4.3947,-3.7233,-1.5259,235.818640625,NO MOTION
,,,,,,235.82884375,NO MOTION
0.4908,-5.5595,7.7646,5.6764,-7.3855,-1.709,235.839046875,NO MOTION
,,,,,,235.849234375,NO MOTION
0.4477,-5.5475,7.7287,3.6012,-5.1881,0.0,235.8594375,NO MOTION
,,,,,,235.869625,NO MOTION
0.3017,-5.8181,7.7958,-0.4273,0.061,2.8687,235.879828125,NO MOTION
,,,,,,235.890015625,NO MOTION
0.2466,-6.0144,7.8317,-1.4649,1.5259,3.5401,235.90021875,NO MOTION
,,,,,,235.910421875,NO MOTION
0.2203,-5.9953,7.7694,-2.0142,1.4649,1.0376,235.920609375,NO MOTION
,,,,,,235.9308125,NO MOTION
0.2562,-5.7918,7.6497,-2.3804,1.2818,-2.3194,235.941,NO MOTION
,,,,,,235.951203125,NO MOTION
0.2322,-5.672,7.6353,-3.235,2.9908,-3.296,235.961390625,NO MOTION
,,,,,,235.97159375,NO MOTION
0.1748,-5.7702,7.7503,-3.6012,5.0661,-0.5493,235.98178125,NO MOTION
,,,,,,235.991984375,NO MOTION
0.1197,-5.9115,7.8221,-2.2584,4.6388,1.648,236.002171875,NO MOTION
,,,,,,236.012375,NO MOTION
0.0694,-6.0479,7.8005,-0.5493,2.5636,1.8921,236.022578125,NO MOTION
,,,,,,236.032765625,NO MOTION
0.17,-5.9522,7.7096,3.4791,-1.2818,1.1597,236.04296875,NO MOTION
,,,,,,236.05315625,NO MOTION
0.2706,-5.866,7.5946,4.1505,-1.587,-0.1831,236.063359375,NO MOTION
,,,,,,236.0735625,NO MOTION
0.2729,-5.8253,7.6737,0.7324,2.8077,-1.0987,236.08375,NO MOTION
,,,,,,236.093953125,NO MOTION
0.1604,-5.8061,7.6904,-4.0895,7.8127,-2.5025,236.104140625,NO MOTION
,,,,,,236.11434375,NO MOTION
0.0814,-5.9378,7.8197,-5.1271,9.949,-1.709,236.124546875,NO MOTION
,,,,,,236.134734375,NO MOTION
-0.0838,-6.103,7.9155,-4.3336,10.1932,-0.1221,236.1449375,NO MOTION
,,,,,,236.155125,NO MOTION
-0.0982,-6.2155,8.0065,-3.7233,8.4231,0.0,236.165328125,NO MOTION
,,,,,,236.175515625,NO MOTION
0.0263,-6.1868,7.8365,4.0895,0.5493,0.061,236.18571875,NO MOTION
,,,,,,236.19590625,NO MOTION
0.4118,-5.8612,7.5204,14.2216,-9.4607,0.0,236.206109375,NO MOTION
,,,,,,236.2163125,NO MOTION
0.7231,-5.6337,7.281,21.0578,-14.771,0.7935,236.2265,NO MOTION
,,,,,,236.236703125,NO MOTION
0.9577,-5.5547,7.3935,22.3395,-12.1464,2.7467,236.246890625,NO MOTION
,,,,,,236.25709375,NO MOTION
0.9649,-5.6912,7.9993,16.9073,-2.1973,3.8453,236.26728125,NO MOTION
,,,,,,236.277484375,NO MOTION
0.8045,-5.8229,8.5883,4.0895,9.3387,0.3052,236.287671875,NO MOTION
,,,,,,236.297875,NO MOTION
0.6417,-5.6457,8.9402,-10.0101,16.2358,-6.2258,236.3080625,NO MOTION
,,,,,,236.318265625,NO MOTION
0.3759,-5.4829,9.1988,-16.3579,16.1748,-9.0945,236.32846875,NO MOTION
,,,,,,236.33865625,NO MOTION
0.1413,-5.4949,9.2658,-11.475,7.7517,-4.0895,236.348859375,NO MOTION
,,,,,,236.359046875,NO MOTION
-0.0958,-5.4877,9.1054,-4.2116,-5.7375,3.4181,236.36925,NO MOTION
,,,,,,236.379453125,NO MOTION
-0.2227,-5.5404,8.5571,5.4933,-21.6681,11.597,236.389640625,NO MOTION
,,,,,,236.39984375,NO MOTION
-0.1891,-5.6792,7.8843,18.4332,-35.2184,19.6539,236.41003125,NO MOTION
,,,,,,236.420234375,NO MOTION
-0.0862,-5.8923,7.3193,23.6213,-40.4065,24.2927,236.4304375,NO MOTION
,,,,,,236.440625,NO MOTION
-0.0192,-6.0815,6.8309,24.1096,-39.1858,24.781,236.450828125,NO MOTION
,,,,,,236.461015625,NO MOTION
0.1556,-6.2634,6.5723,23.8655,-32.7769,21.8513,236.47121875,NO MOTION
,,,,,,236.481421875,NO MOTION
0.3424,-6.3329,6.6369,19.2267,-19.2267,14.5878,236.491609375,NO MOTION
,,,,,,236.5018125,NO MOTION
0.3687,-6.2107,7.0056,3.5401,1.648,2.3804,236.512015625,NO MOTION
,,,,,,236.522203125,NO MOTION
0.3065,-5.9593,7.5946,-14.5878,22.6447,-10.6815,236.53240625,NO MOTION
,,,,,,236.54259375,NO MOTION
0.2299,-5.6792,8.2267,-23.7434,33.4483,-19.1656,236.552796875,NO MOTION
,,,,,,236.563,NO MOTION
0.2179,-5.277,8.5619,-20.0812,30.2133,-19.5929,236.5731875,NO MOTION
,,,,,,236.583390625,NO MOTION
0.2753,-5.083,8.6721,-9.827,18.3721,-13.3061,236.59359375,NO MOTION
,,,,,,236.60378125,NO MOTION
0.2753,-5.2099,8.7822,-0.9156,7.8127,-3.6622,236.613984375,NO MOTION
,,,,,,236.624171875,NO MOTION
0.2634,-5.4398,8.7343,4.2116,-0.4883,2.2584,236.634375,NO MOTION
,,,,,,236.6445625,NO MOTION
0.2849,-5.2411,8.3608,8.6062,-10.3763,3.1739,236.654765625,NO MOTION
,,,,,,236.664953125,NO MOTION
0.4094,-5.2291,7.9107,14.5878,-18.4332,6.1037,236.67515625,NO MOTION
,,,,,,236.685359375,NO MOTION
0.4094,-5.4733,7.6066,16.541,-18.9825,10.6815,236.695546875,NO MOTION
,,,,,,236.70575,NO MOTION
0.4142,-5.6984,7.4534,14.2827,-13.4892,11.475,236.7159375,NO MOTION
,,,,,,236.726140625,NO MOTION
0.3855,-5.6816,7.5491,6.7751,-3.4791,6.2868,236.736328125,NO MOTION
,,,,,,236.74653125,NO MOTION
0.2418,-5.6744,7.8053,-3.296,8.1179,-1.2818,236.756734375,NO MOTION
,,,,,,236.766921875,NO MOTION
0.0575,-5.5044,8.1405,-9.3387,15.8086,-5.5544,236.777125,NO MOTION
,,,,,,236.787328125,NO MOTION
-0.0814,-5.6265,8.4997,-9.2166,17.2735,-3.7843,236.797515625,NO MOTION
,,,,,,236.80771875,NO MOTION
-0.1269,-5.8396,8.684,-6.0427,13.7944,-1.0376,236.81790625,NO MOTION
,,,,,,236.828109375,NO MOTION
-0.0982,-5.7367,8.5835,0.6714,4.7609,-0.8545,236.838296875,NO MOTION
,,,,,,236.8485,NO MOTION
0.1197,-5.4853,8.2555,6.8361,-4.6388,-0.4883,236.8586875,NO MOTION
,,,,,,236.868890625,NO MOTION
0.2729,-5.4326,8.131,11.7801,-9.1556,2.7467,236.87909375,NO MOTION
,,,,,,236.88928125,NO MOTION
0.3089,-5.5882,8.0926,10.4373,-7.8127,5.5544,236.899484375,NO MOTION
,,,,,,236.909671875,NO MOTION
0.3113,-5.6529,8.0041,7.0803,-5.6764,4.7609,236.919875,NO MOTION
,,,,,,236.9300625,NO MOTION
0.3232,-5.5595,7.949,3.4791,-2.9908,1.8921,236.940265625,NO MOTION
,,,,,,236.950453125,NO MOTION
0.2993,-5.5523,8.0184,-0.6714,1.2818,-0.061,236.96065625,NO MOTION
,,,,,,236.97084375,NO MOTION
0.2131,-5.6529,8.21,-3.4791,5.1881,-1.1597,236.981046875,NO MOTION
,,,,,,236.991234375,NO MOTION
0.2538,-5.6026,8.4326,-3.1739,5.4323,-2.4415,237.0014375,NO MOTION
,,,,,,237.011625,NO MOTION
0.2658,-5.344,8.3943,-1.7701,2.4415,-4.8219,237.021828125,NO MOTION
,,,,,,237.032015625,NO MOTION
0.2969,-5.1836,8.3393,-1.0376,-0.6104,-5.0661,237.04221875,NO MOTION
,,,,,,237.05240625,NO MOTION
0.316,-5.2171,8.3464,1.2818,-2.3804,-1.0987,237.062609375,NO MOTION
,,,,,,237.072796875,NO MOTION
0.2777,-5.2243,8.277,2.3194,-4.2726,1.0987,237.083,NO MOTION
,,,,,,237.0931875,NO MOTION
0.2753,-5.2363,8.0639,4.4557,-7.7517,2.5025,237.103390625,NO MOTION
,,,,,,237.113578125,NO MOTION
0.2825,-5.3632,7.87,7.9348,-10.5594,4.944,237.12378125,NO MOTION
,,,,,,237.13396875,NO MOTION
0.2993,-5.617,7.779,9.888,-9.7659,6.7751,237.144171875,NO MOTION
,,,,,,237.154359375,NO MOTION
0.3304,-5.6409,7.7694,7.2634,-5.3102,4.0284,237.1645625,NO MOTION
,,,,,,237.174765625,NO MOTION
0.3256,-5.4685,7.8269,0.4273,0.8545,-2.3194,237.184953125,NO MOTION
,,,,,,237.19515625,NO MOTION
0.2849,-5.3536,8.0567,-2.5025,5.7375,-4.3947,237.20534375,NO MOTION
,,,,,,237.215546875,NO MOTION
0.2418,-5.5092,8.3871,-1.0987,7.3855,-1.5259,237.225734375,NO MOTION
,,,,,,237.2359375,NO MOTION
0.2322,-5.6146,8.5667,-0.1221,6.9582,0.0,237.246125,NO MOTION
,,,,,,237.256328125,NO MOTION
0.2035,-5.6529,8.5787,-1.4649,5.4933,-1.4649,237.266515625,NO MOTION
,,,,,,237.27671875,NO MOTION
0.2251,-5.502,8.5428,-0.2441,2.5636,-2.5636,237.286921875,NO MOTION
,,,,,,237.297109375,NO MOTION
0.2179,-5.4398,8.5547,0.7935,0.061,-1.4039,237.3073125,NO MOTION
,,,,,,237.3175,NO MOTION
0.1748,-5.4302,8.4542,2.6246,-3.235,0.7324,237.327703125,NO MOTION
,,,,,,237.337890625,NO MOTION
0.2346,-5.4158,8.1717,6.592,-8.24,3.296,237.34809375,NO MOTION
,,,,,,237.35828125,NO MOTION
0.3041,-5.4326,7.8915,11.2308,-11.9633,5.5544,237.368484375,NO MOTION
,,,,,,237.378671875,NO MOTION
0.4358,-5.4422,7.767,12.3905,-10.8036,5.8596,237.388875,NO MOTION
,,,,,,237.3990625,NO MOTION
0.3208,-5.4996,7.8245,5.7375,-3.296,3.9064,237.409265625,NO MOTION
,,,,,,237.419453125,NO MOTION
0.2035,-5.6074,8.0591,0.0,3.9674,1.4039,237.42965625,NO MOTION
,,,,,,237.439859375,NO MOTION
0.1365,-5.6074,8.2794,-1.648,7.2634,-0.5493,237.450046875,NO MOTION
,,,,,,237.46025,NO MOTION
0.1963,-5.5284,8.3249,-1.3428,6.1037,-3.4181,237.4704375,NO MOTION
,,,,,,237.480640625,NO MOTION
0.2083,-5.4398,8.2938,0.061,3.9064,-4.1505,237.490828125,NO MOTION
,,,,,,237.50103125,NO MOTION
0.1915,-5.4278,8.2076,2.3804,1.648,-3.0519,237.51121875,NO MOTION
,,,,,,237.521421875,NO MOTION
0.2538,-5.5811,8.2579,5.7375,-0.061,-0.3052,237.531625,NO MOTION
,,,,,,237.5418125,NO MOTION
0.34,-5.5978,8.2028,6.592,-0.9766,-0.2441,237.552015625,NO MOTION
,,,,,,237.562203125,NO MOTION
0.2897,-5.4996,8.1573,3.6012,-0.5493,-2.8687,237.57240625,NO MOTION
,,,,,,237.58259375,NO MOTION
0.3328,-5.5571,8.2602,3.7843,0.7324,-2.1363,237.592796875,NO MOTION
,,,,,,237.602984375,NO MOTION
0.3041,-5.605,8.3297,4.3336,1.2207,-1.2207,237.6131875,NO MOTION
,,,,,,237.623375,NO MOTION
0.2777,-5.5691,8.3345,2.1973,1.709,-2.4415,237.633578125,NO MOTION
